query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|BAE85481.1|ARO:3003727|vanK_in_vanI_cl,gb|NP_216424.1|ARO:3005102|Mtub_katG_PTO,24.348,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|QQM99828.1|ARO:3007041|Erm(52),gb|NP_217974.1|ARO:3004999|Mtub_rpoA_RIF,30.233,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|QKE44141.1|ARO:3007033|Erm(51),gb|CAA52296.1|ARO:3003729|Saur_ileS_MUP,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BBJ25230.1|ARO:3007032|Erm(50),gb|CAA52296.1|ARO:3003729|Saur_ileS_MUP,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|UGY30527.1|ARO:3007070|MCR-1.33,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|QDO66747.1|ARO:3007137|mcr-10.1,gb|NP_215182.1|ARO:3004994|Mtub_rpoC_RIF,29.885,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_116786830.1|ARO:3007279|MCR-1.15,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_034169413.1|ARO:3007280|MCR-1.26,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|QCT85452.1|ARO:3007281|MCR-5.4,gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF,35.714,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBY8651254.1|ARO:3007188|vanH_in_vanP_cl,gb|NP_218312.1|ARO:3003325|Mbov_embB_EMB,34.884,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBY8651253.1|ARO:3007189|vanP,gb|NP_217497.1|ARO:3004941|Mtub_ddlA_DCS,35.211,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBY8651252.1|ARO:3007190|vanX_in_vanP_cl,gb|VEH83056.1|ARO:3007544|Erhu_gyrA_ENR,23.77,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBY8651251.1|ARO:3007191|vanR_in_vanP_cl,gb|AAG08162.1|ARO:3003582|basR,27.778,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|MBY8651250.1|ARO:3007192|vanS_in_vanP_cl,gb|CAG39047.1|ARO:3003794|Saur_walK_DAP,28.636,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_150823497.1|ARO:3007227|MCR-8.3,gb|NP_215705.1|ARO:3004932|Mtub_sigI_INH,24.0,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_118860654.1|ARO:3007228|MCR-8.4,gb|NP_215705.1|ARO:3004932|Mtub_sigI_INH,27.273,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|QIF88262.1|ARO:3007229|MCR-8.2,gb|NP_215705.1|ARO:3004932|Mtub_sigI_INH,27.273,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_231236808.1|ARO:3007230|MCR-1.34,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AXI82465.1|ARO:3007231|MCR-4.6,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,27.536,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_163397051.1|ARO:3007232|MCR-1.27,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_106743337.1|ARO:3007233|MCR-1.18,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_160164897.1|ARO:3007234|MCR-1.23,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_140423329.1|ARO:3007235|MCR-1.20,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_181464119.1|ARO:3007236|MCR-1.28,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_140423330.1|ARO:3007237|MCR-1.21,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_136512110.1|ARO:3007238|MCR-1.16,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_148044477.1|ARO:3007239|MCR-1.22,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_129336087.1|ARO:3007240|MCR-1.19,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331884.1|ARO:3007241|MCR-1.29,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331885.1|ARO:3007242|MCR-1.30,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,29.73,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_160164898.1|ARO:3007243|MCR-1.24,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_136512111.1|ARO:3007244|MCR-1.17,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_213994614.1|ARO:3007245|MCR-1.31,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_109545052.1|ARO:3007246|MCR-1.14,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_160164899.1|ARO:3007247|MCR-1.25,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331892.1|ARO:3007248|MCR-3.33,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_111273843.1|ARO:3007249|MCR-3.14,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331896.1|ARO:3007250|MCR-3.37,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_039039919.1|ARO:3007251|MCR-3.38,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,28.571,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|WP_111273844.1|ARO:3007252|MCR-3.15,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_017778762.1|ARO:3007253|MCR-3.27,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331891.1|ARO:3007254|MCR-3.32,gb|CDJ72759.1|ARO:3003899|Ecol_PtsI_FOF,40.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331890.1|ARO:3007255|MCR-3.31,gb|AAG04568.1|ARO:3003895|Paer_PhoP_CST,28.571,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|WP_094313523.1|ARO:3007256|MCR-3.23,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331895.1|ARO:3007257|MCR-3.36,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_103252528.1|ARO:3007258|MCR-3.25,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_094308975.1|ARO:3007259|MCR-3.22,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_111273845.1|ARO:3007260|MCR-3.16,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_140423331.1|ARO:3007261|MCR-3.26,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,25.51,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AWY10763.1|ARO:3007262|MCR-3.21,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.941,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_111273847.1|ARO:3007263|MCR-3.18,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331897.1|ARO:3007264|MCR-3.40,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_094321595.1|ARO:3007265|MCR-3.24,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BCG06510.1|ARO:3007266|MCR-3.20,gb|CDJ72759.1|ARO:3003899|Ecol_PtsI_FOF,40.0,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331894.1|ARO:3007267|MCR-3.35,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331893.1|ARO:3007268|MCR-3.34,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_111273842.1|ARO:3007269|MCR-3.13,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_150823496.1|ARO:3007270|MCR-3.28,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|UUD58346.1|ARO:3007271|MCR-3.39,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_136512112.1|ARO:3007272|MCR-3.29,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AWM63467.1|ARO:3007273|MCR-3.19,gb|AER05434.1|ARO:3003974|Cacn_gyrA_FLO,27.027,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AXF93714.1|ARO:3007282|MCR-5.3,gb|CAC30845.1|ARO:3003284|Mlep_rpoB_RIF,35.714,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331886.1|ARO:3007283|MCR-2.4,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|HCJ5800995.1|ARO:3007284|MCR-2.3,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_219860731.1|ARO:3007285|MCR-2.8,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331887.1|ARO:3007286|MCR-2.5,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331889.1|ARO:3007287|MCR-2.7,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_188331888.1|ARO:3007288|MCR-2.6,gb|AAC73938.1|ARO:3003751|Ecol_nfsA_NIT,24.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_213994615.1|ARO:3007289|MCR-1.32,gb|CNT74515.1|ARO:3004859|Ngon_gyrB_ZOL,31.081,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|PNM48229.1|ARO:3007431|almF,gb|AAB52541.1|ARO:3004833|Ngon_PBP1_BLA,61.538,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|MCO7070877.1|ARO:3007433|almE,gb|AAA25463.1|ARO:3004832|Ngon_PBP2_BLA,44.118,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|RHO92765.1|ARO:3005023|cfrE,gb|BAB38333.1|ARO:3003288|Ecol_rpoB_RIF,31.373,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|MBA2799562.1|ARO:3005221|MCR-3.41,gb|EEK14408.1|ARO:3003931|Cgin_gyrA_FLO,24.742,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_223106954.1|ARO:3007533|MCR-4.7,gb|CAG39357.1|ARO:3003901|Saur_GlpT_FOF,27.536,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WGG63489.1|ARO:3007654|erm(56),gb|NP_218436.2|ARO:3003470|Mtub_gidB_STR,33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
